what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366961953534
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366961954296
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366961956761
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366961958256
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366961960271
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366961960467
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366961968957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366961969052
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366961974651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366961974748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366961978747
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366961978851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366961984264
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366961984791
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366961985311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366961999220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366961999320
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366961999352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962006699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962007885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962011788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962011886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962016115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962016203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962020142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962020236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962028132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962028260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962034123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962034233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962046888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962046915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962055792
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962056308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962062330
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962062354
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962064368
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962064545
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962067753
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962067984
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962073958
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962075116
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962077341
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962077537
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962079533
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962079767
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962079805
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1366962082265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962083078
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962083830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962086339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962087489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962088998
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962089474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962094385
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962094869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962098707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962098806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962102474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962103757
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962103849
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962103849
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962104280
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962106002
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962106098
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962106133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962112827
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962113349
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1366962115290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962116096
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962116608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962121619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962121702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962126529
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962127011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962128562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962128640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962129841
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962130359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962134364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962134462
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962136512
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962137036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962147071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962147168
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962152583
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962152816
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962152857
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1366962154939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962161140
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962161689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962162763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962162836
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962165083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962165190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962165911
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962166787
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962167781
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962168000
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962168037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962173572
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962173662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962176450
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962176924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962184815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962184902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962185941
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962186571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962188800
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962190149
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962190332
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190333
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190339
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190345
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190355
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190362
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190370
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190376
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190389
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190401
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190408
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190415
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962190425
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962191388
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962191740
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962194268
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962194290
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962195657
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962195892
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962195930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962199820
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962199899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962203843
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962204352
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962206797
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962206797
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962208116
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962208162
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962211766
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962211766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962213362
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962392901
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962396124
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962396146
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962398155
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962398392
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962398432
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962398964
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962399222
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962399265
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962400944
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962402574
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962402612
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962403375
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962404622
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962404660
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962406483
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962410384
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962410429
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962413375
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962413605
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962413651
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962414814
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962415021
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962415062
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962415527
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962415757
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962415795
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962416244
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962416476
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962416513
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962417107
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962418339
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962418374
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962418912
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962419113
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962419757
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962419963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962423620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962423710
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1366962425048
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962426016
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962426564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962428692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962428787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962433331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962434388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962437547
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962438024
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962439069
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962439287
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962442863
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962443103
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962443141
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962447060
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962447089
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962447108
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962447177
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962447232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962450850
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962451393
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962453253
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962453511
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962453548
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962456071
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962457528
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962457564
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962461053
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962461927
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962462940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962469435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366962469531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962473049
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962473582
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1366962474180
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962474397
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366962474437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1366962478252
error,log,,,"JavaBuilder handling ImageBuilderInternalException while building: GameEngine",1366962478635
