what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1367030988791
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1367030988801
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1367030988823
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1367030988839
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1367030988847
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1367030988855
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1367030988866
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1367030988874
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1367030988896
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1367030988908
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1367030988930
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1367030988954
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1367030988967
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1367030988975
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1367030988980
started,bundle,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.adt",1367030988980
started,bundle,com.android.ide.eclipse.base,21.1.0.v201302060044-569685,"com.android.ide.eclipse.base",1367030988992
started,bundle,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms",1367030989006
started,bundle,org.eclipse.m2e.logback.configuration,1.3.1.20130219-1424,"org.eclipse.m2e.logback.configuration",1367030989018
os,sysinfo,,,"win32",1367030989033
arch,sysinfo,,,"x86_64",1367030989033
ws,sysinfo,,,"win32",1367030989033
locale,sysinfo,,,"zh_CN",1367030989033
processors,sysinfo,,,"4",1367030989033
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1367030989033
java.runtime.version,sysinfo,,,"1.6.0_30-b12",1367030989033
java.specification.name,sysinfo,,,"Java Platform API Specification",1367030989033
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1367030989033
java.specification.version,sysinfo,,,"1.6",1367030989033
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1367030989033
java.version,sysinfo,,,"1.6.0_30",1367030989033
java.vm.info,sysinfo,,,"mixed mode",1367030989033
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1367030989033
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1367030989033
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1367030989033
java.vm.specification.version,sysinfo,,,"1.0",1367030989033
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1367030989033
java.vm.version,sysinfo,,,"20.5-b03",1367030989033
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1367030990498
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1367030991013
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1367030991142
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1367030992509
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1367030993945
started,bundle,com.android.ide.eclipse.traceview,21.1.0.v201302060044-569685,"com.android.ide.eclipse.traceview",1367030994672
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1367030994945
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1367030998797
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1367031000450
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1367031000490
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1367031000495
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1367031000506
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1367031000763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031038495
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1367031060193
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1367031060838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031060931
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031061974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031062964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031076485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031076512
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1367031087051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031128009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031128916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031128962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031244714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031272551
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1367031278287
error,log,,,"Failed to load properties file for project 'WeatherLocationService'",1367031278931
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031279352
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1367031280623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031282305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031283419
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1367031285916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031289942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031304205
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1367031306583
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1367031307184
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1367031307218
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1367031307858
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1367031307878
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1367031308044
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1367031308094
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1367031308679
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1367031309358
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1367031309542
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1367031309721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031311953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031315596
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031320717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031323228
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367031326739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367031364788
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1367031370209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367031370304
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1367031377752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1367031378191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1367031379135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367031395652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367031399778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367031407823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367031411202
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367031414805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367031418505
error,log,,,"Malformed manifest",1367031419517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367031419556
error,log,,,"Parser exception for Z:\\work\\code\\android\\AndroidProjects\\WeatherLocationService\\AndroidManifest.xml: The markup in the document following the root element must be well-formed.",1367031419585
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1367031419669
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1367031419905
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1367031419907
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1367031419909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1367031444741
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1367031445338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367031446235
error,log,,,"Failed to add marker 'com.android.ide.eclipse.adt.lintProblem' to '/WeatherLocationService/AndroidManifest.xml'",1367031446238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1367031459308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1367031461536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367031464716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1367031465974
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1367031466679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367031468587
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367031473207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031492692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031534043
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1367031535663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1367031535797
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1367031540102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031541573
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1367031549160
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031614067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1367031614143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367031620039
